0.749818,-0.172162
-0.317155,0.293274
-0.840931,-0.617355
0.90686,0.294651
0.0854277,0.502664
0.707872,-0.818638
-0.336819,-0.298049
-0.44916,0.424005
-0.355085,0.801155
-0.549758,-0.0570134
0.288668,-0.21707
0.123954,1.09144
0.019605,-0.301699
-0.0601614,0.641196
0.603239,-0.865292
-0.66526,-0.901086
-0.125893,0.166649
1.04773,0.470671
-0.817413,0.283531
0.971278,-0.125818
0.754485,-0.174397
-0.323671,0.291473
-0.840995,-0.617216
0.90743,0.286198
0.0859491,0.503161
0.711695,-0.827373
-0.332776,-0.306497
-0.449181,0.424154
-0.357336,0.791704
-0.550344,-0.0568046
0.288604,-0.217172
0.124317,1.09245
0.0233769,-0.308813
-0.0650605,0.63701
0.606846,-0.867631
-0.664439,-0.897249
-0.125898,0.166661
1.04738,0.470788
-0.811767,0.286697
0.969463,-0.123019
0.760749,-0.178845
-0.329607,0.289004
-0.841047,-0.615216
0.907914,0.275604
0.0895943,0.504692
0.712855,-0.830013
-0.327703,-0.317596
-0.449219,0.424229
-0.359582,0.780868
-0.555453,-0.0567562
0.289669,-0.216445
0.124792,1.09307
0.0278743,-0.319532
-0.0717311,0.629315
0.610951,-0.871854
-0.661839,-0.891937
-0.126946,0.167629
1.0376,0.470278
-0.803986,0.289662
0.964943,-0.118839
0.765935,-0.184111
-0.33868,0.282779
-0.839929,-0.612135
0.907986,0.264664
0.0954306,0.505556
0.713278,-0.840117
-0.323074,-0.327811
-0.44977,0.424578
-0.361658,0.769582
-0.560704,-0.0579644
0.292928,-0.21579
0.128155,1.09462
0.0319046,-0.330401
-0.0781865,0.620953
0.614535,-0.877758
-0.658914,-0.888098
-0.12859,0.168275
1.0344,0.470065
-0.796761,0.291243
0.960388,-0.116198
0.770261,-0.190252
-0.348248,0.275755
-0.835597,-0.606818
0.907555,0.253102
0.101934,0.505164
0.713381,-0.844319
-0.318304,-0.338455
-0.452634,0.424986
-0.363454,0.757899
-0.566419,-0.060782
0.298495,-0.216561
0.13415,1.09542
0.0357821,-0.341005
-0.0846685,0.612016
0.617191,-0.88539
-0.651769,-0.882882
-0.134742,0.168318
1.03221,0.468944
-0.788108,0.291527
0.952227,-0.113609
0.774342,-0.199076
-0.350539,0.274066
-0.828417,-0.601158
0.906887,0.242072
0.110372,0.502965
0.713632,-0.845223
-0.313439,-0.34948
-0.458028,0.423979
-0.365323,0.746373
-0.573645,-0.0663418
0.304639,-0.219187
0.141364,1.09455
0.0373188,-0.345369
-0.0910141,0.602595
0.618758,-0.893242
-0.644394,-0.879047
-0.143155,0.166681
1.02972,0.466239
-0.777979,0.290715
0.944023,-0.112294
0.777519,-0.207711
-0.350714,0.273998
-0.821448,-0.596992
0.905898,0.231168
0.118302,0.499546
0.720829,-0.852394
-0.308519,-0.360983
-0.464537,0.421068
-0.366933,0.735645
-0.581262,-0.0739958
0.311537,-0.224117
0.14877,1.09216
0.0374754,-0.347245
-0.0964423,0.59411
0.618877,-0.903416
-0.635794,-0.87603
-0.151942,0.163808
1.02839,0.46527
-0.767536,0.289576
0.933586,-0.11217
0.779374,-0.215273
-0.353898,0.274519
-0.813542,-0.593516
0.904307,0.219421
0.12421,0.496071
0.725196,-0.856424
-0.304133,-0.371898
-0.472064,0.415971
-0.368523,0.72334
-0.587737,-0.081489
0.31758,-0.229185
0.156262,1.08864
0.0376945,-0.34681
-0.101705,0.58462
0.618157,-0.913725
-0.624664,-0.873735
-0.160738,0.159782
1.0274,0.46506
-0.758851,0.288208
0.923568,-0.112738
0.780112,-0.22554
-0.353904,0.274383
-0.803991,-0.591027
0.902462,0.208895
0.13114,0.489996
0.730516,-0.859172
-0.300138,-0.382974
-0.478942,0.41003
-0.369977,0.711594
-0.593577,-0.0894855
0.323889,-0.236005
0.165142,1.08298
0.0377174,-0.346744
-0.10651,0.574407
0.617161,-0.923387
-0.61485,-0.871997
-0.166943,0.156117
1.02121,0.466631
-0.748977,0.285868
0.913339,-0.114408
0.779926,-0.236264
-0.353768,0.274349
-0.793261,-0.58923
0.900286,0.198271
0.138403,0.482449
0.731984,-0.859702
-0.29629,-0.39378
-0.485621,0.402753
-0.371213,0.699295
-0.59856,-0.0972454
0.329809,-0.243726
0.174388,1.07618
0.0371718,-0.347962
-0.11093,0.564087
0.615378,-0.933818
-0.604681,-0.870866
-0.1746,0.149249
1.00977,0.468602
-0.741264,0.283642
0.902242,-0.116606
0.779316,-0.247354
-0.356931,0.273322
-0.784206,-0.588205
0.89797,0.186727
0.14409,0.47601
0.740012,-0.865108
-0.292308,-0.405096
-0.49167,0.395263
-0.372361,0.687486
-0.603249,-0.106307
0.335341,-0.252742
0.182026,1.06988
0.0353015,-0.350002
-0.11517,0.553428
0.613179,-0.943914
-0.593992,-0.870365
-0.181781,0.14173
1.00118,0.46987
-0.730997,0.279296
0.89989,-0.117079
0.77853,-0.258634
-0.357649,0.273176
-0.773747,-0.58814
0.895664,0.175242
0.150372,0.467138
0.74331,-0.867466
-0.288125,-0.416502
-0.497009,0.38737
-0.373459,0.675422
-0.60768,-0.116573
0.339518,-0.260773
0.1889,1.06332
0.0327629,-0.351304
-0.11921,0.542929
0.610772,-0.953083
-0.583416,-0.870103
-0.188963,0.133521
0.990942,0.470249
-0.721118,0.274732
0.898355,-0.116772
0.777414,-0.270886
-0.358416,0.27346
-0.763077,-0.58874
0.893223,0.163679
0.155991,0.45762
0.749113,-0.875964
-0.284074,-0.427072
-0.501541,0.379144
-0.374332,0.664572
-0.611515,-0.127205
0.342728,-0.268904
0.196231,1.05473
0.028174,-0.351714
-0.123535,0.531801
0.607658,-0.961977
-0.573049,-0.870265
-0.195421,0.125567
0.980333,0.469713
-0.710944,0.269497
0.895966,-0.115276
0.776626,-0.281057
-0.361805,0.277022
-0.752728,-0.590106
0.890992,0.152807
0.161099,0.448197
0.755362,-0.886472
-0.279777,-0.438336
-0.505576,0.369766
-0.374985,0.653138
-0.614764,-0.137339
0.346064,-0.279642
0.202561,1.04682
0.0267833,-0.351537
-0.127451,0.52047
0.603237,-0.972505
-0.564236,-0.870539
-0.20198,0.115961
0.970922,0.468557
-0.701129,0.264075
0.892027,-0.110034
0.775572,-0.291257
-0.362842,0.278744
-0.741906,-0.592458
0.88871,0.141966
0.166516,0.437151
0.756815,-0.888943
-0.275465,-0.449548
-0.508685,0.36125
-0.375865,0.640808
-0.617781,-0.148654
0.348968,-0.289446
0.209107,1.03739
0.026265,-0.35121
-0.131116,0.509218
0.598688,-0.982217
-0.553495,-0.871801
-0.206829,0.108249
0.961258,0.466628
-0.692526,0.258889
0.887928,-0.105699
0.774311,-0.300157
-0.363073,0.280726
-0.731327,-0.594891
0.886175,0.130886
0.171173,0.426571
0.757979,-0.89705
-0.270853,-0.461032
-0.511434,0.351083
-0.377098,0.629547
-0.620789,-0.159817
0.351445,-0.300343
0.2154,1.02763
0.0257176,-0.350186
-0.134167,0.499608
0.593454,-0.992058
-0.542324,-0.873603
-0.211304,0.0994322
0.951656,0.463823
-0.683339,0.25268
0.885143,-0.103763
0.771697,-0.311315
-0.362272,0.283557
-0.72051,-0.597521
0.883582,0.120735
0.17515,0.417002
0.75912,-0.90397
-0.266442,-0.472193
-0.513864,0.340496
-0.378362,0.617818
-0.623665,-0.1702
0.35353,-0.311241
0.220917,1.01831
0.0255257,-0.346351
-0.137077,0.488348
0.588571,-1.00026
-0.531979,-0.875647
-0.215664,0.0886326
0.941946,0.460134
-0.67475,0.246248
0.884918,-0.103606
0.768985,-0.322762
-0.362112,0.283936
-0.709389,-0.600535
0.88058,0.109305
0.179095,0.40611
0.759251,-0.907297
-0.262256,-0.483829
-0.5158,0.330057
-0.379323,0.60626
-0.625972,-0.180593
0.355332,-0.322841
0.226032,1.00948
0.0256385,-0.345478
-0.139805,0.47664
0.582893,-1.00786
-0.520596,-0.878402
-0.21952,0.0771271
0.932232,0.455464
-0.666363,0.239452
0.88478,-0.103494
0.766332,-0.334191
-0.361758,0.285034
-0.698922,-0.603735
0.877586,0.0981475
0.182624,0.395617
0.757882,-0.911823
